course,model_name,rmse_mean,mae_mean,mape_mean
aiare 1,gbr_n_estimators=200_learning_rate=0.01_max_depth=5_subsample=0.8,207.3033451060322,187.05858500204658,558.8051386989047
aiare 1,huber_epsilon=1.1_alpha=0.01,207.350309185749,194.52646457955942,804.50500438163
aiare 1,gbr_n_estimators=200_learning_rate=0.01_max_depth=4_subsample=0.8,212.79992977118127,188.05067736950156,556.8997161605214
aiare 1,hgb_max_iter=200_learning_rate=0.01_max_depth=3_min_samples_leaf=5,219.16776916251092,196.34863243864342,534.6875752180765
aiare 1,hgb_max_iter=200_learning_rate=0.01_max_depth=6_min_samples_leaf=5,219.2698390767579,196.15651525206113,535.3671982724999
aiare 1,hgb_max_iter=200_learning_rate=0.01_max_depth=4_min_samples_leaf=5,219.2812828281229,196.1679843322639,535.3748653166911
aiare 1,gbr_n_estimators=200_learning_rate=0.01_max_depth=3_subsample=1.0,226.66803039545286,204.76390095117338,507.55883199522265
aiare 1,elasticnet_alpha=0.1_l1_ratio=0.3,230.97538258635905,208.552647551093,771.2033362203192
aiare 1,gbr_n_estimators=200_learning_rate=0.01_max_depth=4_subsample=1.0,237.57912331704674,216.79909110725393,497.6387833105983
aiare 1,elasticnet_alpha=0.1_l1_ratio=0.1,250.34073347451866,224.14576046246992,842.064132364737
aiare 1,gbr_n_estimators=200_learning_rate=0.01_max_depth=5_subsample=1.0,252.27531174138616,232.2264605973829,495.2574733704067
aiare 1,gbr_n_estimators=200_learning_rate=0.01_max_depth=6_subsample=1.0,252.4053674606396,232.24559234541857,493.3636110323949
aiare 1,elasticnet_alpha=0.5_l1_ratio=0.7,284.47566982831603,253.94144156557869,940.2192543057874
aiare 1,hgb_max_iter=100_learning_rate=0.2_max_depth=3_min_samples_leaf=10,295.10423970600795,246.9917936446916,781.5176592449426
aiare 1,hgb_max_iter=100_learning_rate=0.2_max_depth=4_min_samples_leaf=10,295.10423970600795,246.9917936446916,781.5176592449426
aiare 1,hgb_max_iter=100_learning_rate=0.2_max_depth=6_min_samples_leaf=10,295.10423970600795,246.9917936446916,781.5176592449426
aiare 1,random_forest_n_estimators=100_max_depth=10_min_samples_leaf=5,300.9332539619501,256.5046884131214,287.1905073511813
aiare 1,random_forest_n_estimators=100_max_depth=None_min_samples_leaf=5,300.93325396195013,256.5046884131214,287.19050735118134
aiare 1,random_forest_n_estimators=100_max_depth=5_min_samples_leaf=5,300.93325396195013,256.50468841312147,287.19050735118134
aiare 1,random_forest_n_estimators=100_max_depth=20_min_samples_leaf=5,300.93325396195024,256.5046884131214,287.19050735118134
aiare 1,hgb_max_iter=400_learning_rate=0.05_max_depth=3_min_samples_leaf=10,311.96417965722014,271.4085154285088,776.6277271064962
aiare 1,hgb_max_iter=400_learning_rate=0.05_max_depth=4_min_samples_leaf=10,311.96417965722014,271.4085154285088,776.6277271064962
aiare 1,hgb_max_iter=400_learning_rate=0.05_max_depth=6_min_samples_leaf=10,311.96417965722014,271.4085154285088,776.6277271064962
aiare 1,random_forest_n_estimators=200_max_depth=None_min_samples_leaf=5,312.88892719793546,272.44915186295856,348.13140724099947
aiare 1,random_forest_n_estimators=200_max_depth=20_min_samples_leaf=5,312.88892719793546,272.44915186295856,348.1314072409996
aiare 1,random_forest_n_estimators=200_max_depth=10_min_samples_leaf=5,312.88892719793546,272.4491518629587,348.13140724099947
aiare 1,random_forest_n_estimators=200_max_depth=5_min_samples_leaf=5,312.8889271979355,272.4491518629587,348.1314072409995
aiare 1,hgb_max_iter=100_learning_rate=0.05_max_depth=3_min_samples_leaf=10,313.0457241745784,274.2955850262466,515.9432599225461
aiare 1,hgb_max_iter=100_learning_rate=0.05_max_depth=4_min_samples_leaf=10,313.0457241745784,274.2955850262466,515.9432599225461
aiare 1,hgb_max_iter=100_learning_rate=0.05_max_depth=6_min_samples_leaf=10,313.0457241745784,274.2955850262466,515.9432599225461
aiare 1,hgb_max_iter=200_learning_rate=0.05_max_depth=3_min_samples_leaf=10,313.1277561253573,268.7734183620206,608.6276219687949
aiare 1,hgb_max_iter=200_learning_rate=0.05_max_depth=4_min_samples_leaf=10,313.1277561253573,268.7734183620206,608.6276219687949
aiare 1,hgb_max_iter=200_learning_rate=0.05_max_depth=6_min_samples_leaf=10,313.1277561253573,268.7734183620206,608.6276219687949
aiare 1,hgb_max_iter=400_learning_rate=0.01_max_depth=3_min_samples_leaf=10,313.96500325312155,272.8308835727708,499.8668969496066
aiare 1,hgb_max_iter=400_learning_rate=0.01_max_depth=4_min_samples_leaf=10,313.96500325312155,272.8308835727708,499.8668969496066
aiare 1,hgb_max_iter=400_learning_rate=0.01_max_depth=6_min_samples_leaf=10,313.96500325312155,272.8308835727708,499.8668969496066
aiare 1,random_forest_n_estimators=300_max_depth=10_min_samples_leaf=5,315.51088111059227,270.3057038786098,334.69998853747387
aiare 1,random_forest_n_estimators=300_max_depth=None_min_samples_leaf=5,315.51088111059227,270.3057038786098,334.699988537474
aiare 1,random_forest_n_estimators=300_max_depth=5_min_samples_leaf=5,315.5108811105923,270.3057038786098,334.699988537474
aiare 1,random_forest_n_estimators=300_max_depth=20_min_samples_leaf=5,315.5108811105923,270.3057038786098,334.699988537474
aiare 1,hgb_max_iter=100_learning_rate=0.1_max_depth=3_min_samples_leaf=10,317.81207635138793,270.2015571191492,601.4221675323745
aiare 1,hgb_max_iter=100_learning_rate=0.1_max_depth=4_min_samples_leaf=10,317.81207635138793,270.2015571191492,601.4221675323745
aiare 1,hgb_max_iter=100_learning_rate=0.1_max_depth=6_min_samples_leaf=10,317.81207635138793,270.2015571191492,601.4221675323745
aiare 1,hgb_max_iter=200_learning_rate=0.1_max_depth=3_min_samples_leaf=10,321.6125000018083,278.0100791470033,778.3069614430736
aiare 1,hgb_max_iter=200_learning_rate=0.1_max_depth=4_min_samples_leaf=10,321.6125000018083,278.0100791470033,778.3069614430736
aiare 1,hgb_max_iter=200_learning_rate=0.1_max_depth=6_min_samples_leaf=10,321.6125000018083,278.0100791470033,778.3069614430736
aiare 1,elasticnet_alpha=0.5_l1_ratio=0.5,322.39500926718557,292.1128066865802,1023.0965210366096
aiare 1,extra_trees_n_estimators=100_max_depth=None_min_samples_leaf=5,329.1381265415235,293.69023773448777,357.6164659193747
aiare 1,extra_trees_n_estimators=100_max_depth=5_min_samples_leaf=5,329.13812654152355,293.69023773448777,357.6164659193747
aiare 1,extra_trees_n_estimators=100_max_depth=10_min_samples_leaf=5,329.13812654152355,293.69023773448777,357.6164659193747
aiare 1,extra_trees_n_estimators=100_max_depth=20_min_samples_leaf=5,329.13812654152355,293.69023773448777,357.6164659193747
aiare 1,extra_trees_n_estimators=300_max_depth=20_min_samples_leaf=5,329.1741061319952,292.48588731991106,316.345617754925
aiare 1,extra_trees_n_estimators=300_max_depth=None_min_samples_leaf=5,329.17410613199525,292.4858873199111,316.345617754925
aiare 1,extra_trees_n_estimators=300_max_depth=5_min_samples_leaf=5,329.17410613199525,292.48588731991117,316.345617754925
aiare 1,extra_trees_n_estimators=300_max_depth=10_min_samples_leaf=5,329.17410613199525,292.48588731991117,316.345617754925
aiare 1,extra_trees_n_estimators=200_max_depth=None_min_samples_leaf=5,332.7485530092073,296.26208560949675,331.3374534819532
aiare 1,extra_trees_n_estimators=200_max_depth=10_min_samples_leaf=5,332.7485530092073,296.26208560949675,331.3374534819532
aiare 1,extra_trees_n_estimators=200_max_depth=20_min_samples_leaf=5,332.74855300920734,296.26208560949675,331.3374534819532
aiare 1,extra_trees_n_estimators=200_max_depth=5_min_samples_leaf=5,332.74855300920734,296.2620856094968,331.3374534819532
aiare 1,hgb_max_iter=200_learning_rate=0.2_max_depth=3_min_samples_leaf=10,334.0378967253613,285.82350141205444,934.19879380834
aiare 1,hgb_max_iter=200_learning_rate=0.2_max_depth=4_min_samples_leaf=10,334.0378967253613,285.82350141205444,934.19879380834
aiare 1,hgb_max_iter=200_learning_rate=0.2_max_depth=6_min_samples_leaf=10,334.0378967253613,285.82350141205444,934.19879380834
aiare 1,ridge_alpha=10.0,335.639793403544,305.37104789489655,1077.3933804935775
aiare 1,hgb_max_iter=200_learning_rate=0.01_max_depth=3_min_samples_leaf=10,340.9938037212506,292.643950948649,767.1090357291475
aiare 1,hgb_max_iter=200_learning_rate=0.01_max_depth=4_min_samples_leaf=10,340.9938037212506,292.643950948649,767.1090357291475
aiare 1,hgb_max_iter=200_learning_rate=0.01_max_depth=6_min_samples_leaf=10,340.9938037212506,292.643950948649,767.1090357291475
aiare 1,hgb_max_iter=400_learning_rate=0.1_max_depth=3_min_samples_leaf=10,344.4937003805873,284.4055960810273,976.3531358298231
aiare 1,hgb_max_iter=400_learning_rate=0.1_max_depth=4_min_samples_leaf=10,344.4937003805873,284.4055960810273,976.3531358298231
aiare 1,hgb_max_iter=400_learning_rate=0.1_max_depth=6_min_samples_leaf=10,344.4937003805873,284.4055960810273,976.3531358298231
aiare 1,elasticnet_alpha=0.5_l1_ratio=0.3,347.7982409369944,318.7455654449621,1068.270018895772
aiare 1,hgb_max_iter=400_learning_rate=0.2_max_depth=3_min_samples_leaf=10,355.9846616607337,305.69258286662824,876.2330534591493
aiare 1,hgb_max_iter=400_learning_rate=0.2_max_depth=4_min_samples_leaf=10,355.9846616607337,305.69258286662824,876.2330534591493
aiare 1,hgb_max_iter=400_learning_rate=0.2_max_depth=6_min_samples_leaf=10,355.9846616607337,305.69258286662824,876.2330534591493
aiare 1,elasticnet_alpha=0.5_l1_ratio=0.1,367.10493972462353,341.3254658802377,1093.632576369003
aiare 1,ridge_alpha=50.0,480.38240371560744,459.38792323796145,1249.5963488293066
aiare 1,gbr_n_estimators=100_learning_rate=0.01_max_depth=6_subsample=0.8,489.045933461056,447.58310092051516,1389.4256719079044
aiare 1,gbr_n_estimators=100_learning_rate=0.01_max_depth=5_subsample=0.8,489.113358509379,445.74498211493074,1389.4057930617744
aiare 1,gbr_n_estimators=100_learning_rate=0.01_max_depth=4_subsample=0.8,495.3941668983494,450.0083212258937,1381.9704451307523
aiare 1,gbr_n_estimators=100_learning_rate=0.01_max_depth=3_subsample=0.8,502.4990622968749,457.2311624970992,1411.3371513559307
aiare 1,gbr_n_estimators=100_learning_rate=0.01_max_depth=4_subsample=1.0,508.7151066757222,471.16647870021126,1346.4228756775926
aiare 1,gbr_n_estimators=100_learning_rate=0.01_max_depth=3_subsample=1.0,509.05202772567463,467.9911069954137,1363.1177189389641
aiare 1,gbr_n_estimators=100_learning_rate=0.01_max_depth=6_subsample=1.0,510.16619056791706,476.18746466130835,1343.084256884683
aiare 1,gbr_n_estimators=100_learning_rate=0.01_max_depth=5_subsample=1.0,510.9205880049177,478.87604859086787,1343.0862162164972
aiare 1,hgb_max_iter=100_learning_rate=0.01_max_depth=4_min_samples_leaf=5,515.2308950917122,474.15684134683596,1371.653178220562
aiare 1,hgb_max_iter=100_learning_rate=0.01_max_depth=6_min_samples_leaf=5,515.2309185592891,474.1568569151519,1371.6531886004625
aiare 1,hgb_max_iter=100_learning_rate=0.01_max_depth=3_min_samples_leaf=5,515.2418223729517,474.1743523672913,1371.9832483169812
aiare 1,hgb_max_iter=100_learning_rate=0.01_max_depth=3_min_samples_leaf=10,563.7373929110034,456.4888797697014,1534.3516995819905
aiare 1,hgb_max_iter=100_learning_rate=0.01_max_depth=4_min_samples_leaf=10,563.7373929110034,456.4888797697014,1534.3516995819905
aiare 1,hgb_max_iter=100_learning_rate=0.01_max_depth=6_min_samples_leaf=10,563.7373929110034,456.4888797697014,1534.3516995819905
aiare 1,ridge_alpha=100.0,596.727586044515,559.7603507199623,1574.48185027316
aiare 1,svr_C=50.0_epsilon=0.01_gamma=auto,1213.9785684451265,1070.7704542533932,1298.8812479539488
aiare 1,svr_C=50.0_epsilon=0.1_gamma=auto,1213.989757541871,1070.78762162375,1299.0019516048967
aiare 1,svr_C=50.0_epsilon=0.5_gamma=auto,1214.0395135548665,1070.8639210475592,1299.5384122757766
aiare 1,svr_C=50.0_epsilon=1.0_gamma=auto,1214.1017698748667,1070.9592953273204,1300.2089881143759
aiare 1,svr_C=50.0_epsilon=0.01_gamma=scale,1220.4989506786828,1076.47218861761,1318.0883414975888
aiare 1,svr_C=50.0_epsilon=0.1_gamma=scale,1220.5098955800745,1076.4893174828314,1318.2091649418198
aiare 1,svr_C=50.0_epsilon=0.5_gamma=scale,1220.5585658767156,1076.5654457727044,1318.7461580272902
aiare 1,svr_C=50.0_epsilon=1.0_gamma=scale,1220.6194641241448,1076.6606061350449,1319.4173993841282
aiare 1,hgb_max_iter=100_learning_rate=0.01_max_depth=3_min_samples_leaf=20,1265.4530775029311,1171.823507945361,3644.8526073175244
aiare 1,hgb_max_iter=100_learning_rate=0.01_max_depth=4_min_samples_leaf=20,1265.4530775029311,1171.823507945361,3644.8526073175244
aiare 1,hgb_max_iter=100_learning_rate=0.01_max_depth=6_min_samples_leaf=20,1265.4530775029311,1171.823507945361,3644.8526073175244
aiare 1,hgb_max_iter=200_learning_rate=0.01_max_depth=3_min_samples_leaf=20,1276.7214038384143,1179.376005584729,3637.3447566495934
aiare 1,hgb_max_iter=200_learning_rate=0.01_max_depth=4_min_samples_leaf=20,1276.7214038384143,1179.376005584729,3637.3447566495934
aiare 1,hgb_max_iter=200_learning_rate=0.01_max_depth=6_min_samples_leaf=20,1276.7214038384143,1179.376005584729,3637.3447566495934
aiare 1,svr_C=10.0_epsilon=1.0_gamma=auto,1293.3342519924695,1136.2830987063167,1454.569503107657
aiare 1,svr_C=10.0_epsilon=0.5_gamma=auto,1293.384391806366,1136.3026397095684,1454.5469073183478
aiare 1,svr_C=10.0_epsilon=0.1_gamma=auto,1293.4263042003602,1136.3205287117864,1454.5289263102256
aiare 1,svr_C=10.0_epsilon=0.01_gamma=auto,1293.4359425522778,1136.3248144260722,1454.5248916320343
aiare 1,hgb_max_iter=400_learning_rate=0.01_max_depth=3_min_samples_leaf=20,1293.8996150460146,1197.7076412806332,3639.752378716342
aiare 1,hgb_max_iter=400_learning_rate=0.01_max_depth=4_min_samples_leaf=20,1293.8996150460146,1197.7076412806332,3639.752378716342
aiare 1,hgb_max_iter=400_learning_rate=0.01_max_depth=6_min_samples_leaf=20,1293.8996150460146,1197.7076412806332,3639.752378716342
aiare 1,svr_C=10.0_epsilon=1.0_gamma=scale,1294.5915022246813,1137.369861985309,1458.1830945066843
aiare 1,svr_C=10.0_epsilon=0.5_gamma=scale,1294.6420645539088,1137.389931295316,1458.1605209224476
aiare 1,svr_C=10.0_epsilon=0.1_gamma=scale,1294.6825192554884,1137.4059867433218,1458.1424620550586
aiare 1,svr_C=10.0_epsilon=0.01_gamma=scale,1294.691917306814,1137.4099713471278,1458.1384146000953
aiare 1,hgb_max_iter=100_learning_rate=0.05_max_depth=3_min_samples_leaf=20,1297.6392014860896,1201.742391569136,3640.5906399269647
aiare 1,hgb_max_iter=100_learning_rate=0.05_max_depth=4_min_samples_leaf=20,1297.6392014860896,1201.742391569136,3640.5906399269647
aiare 1,hgb_max_iter=100_learning_rate=0.05_max_depth=6_min_samples_leaf=20,1297.6392014860896,1201.742391569136,3640.5906399269647
aiare 1,svr_C=1.0_epsilon=0.01_gamma=auto,1308.9506164599036,1150.4731777849115,1495.1548838304
aiare 1,svr_C=1.0_epsilon=0.1_gamma=auto,1308.9506164599036,1150.4731777849115,1495.1548838304
aiare 1,svr_C=1.0_epsilon=0.5_gamma=auto,1308.9506164599036,1150.4731777849115,1495.1548838304
aiare 1,svr_C=1.0_epsilon=1.0_gamma=auto,1308.9506164599036,1150.4731777849115,1495.1548838304
aiare 1,svr_C=1.0_epsilon=0.01_gamma=scale,1309.0692426810183,1150.5780393388475,1495.5188190148544
aiare 1,svr_C=1.0_epsilon=0.1_gamma=scale,1309.0692426810183,1150.5780393388475,1495.5188190148544
aiare 1,svr_C=1.0_epsilon=0.5_gamma=scale,1309.0692426810183,1150.5780393388475,1495.5188190148544
aiare 1,svr_C=1.0_epsilon=1.0_gamma=scale,1309.0692426810183,1150.5780393388475,1495.5188190148544
aiare 1,svr_C=0.1_epsilon=0.01_gamma=auto,1310.3323620498406,1151.8044606356339,1499.2654310996263
aiare 1,svr_C=0.1_epsilon=0.1_gamma=auto,1310.3323620498406,1151.8044606356339,1499.2654310996263
aiare 1,svr_C=0.1_epsilon=0.5_gamma=auto,1310.3323620498406,1151.8044606356339,1499.2654310996263
aiare 1,svr_C=0.1_epsilon=1.0_gamma=auto,1310.3323620498406,1151.8044606356339,1499.2654310996263
aiare 1,svr_C=0.1_epsilon=0.01_gamma=scale,1310.3442255925058,1151.8149467910275,1499.3018246180716
aiare 1,svr_C=0.1_epsilon=0.1_gamma=scale,1310.3442255925058,1151.8149467910275,1499.3018246180716
aiare 1,svr_C=0.1_epsilon=0.5_gamma=scale,1310.3442255925058,1151.8149467910275,1499.3018246180716
aiare 1,svr_C=0.1_epsilon=1.0_gamma=scale,1310.3442255925058,1151.8149467910275,1499.3018246180716
aiare 1,hgb_max_iter=200_learning_rate=0.05_max_depth=3_min_samples_leaf=20,1322.9577433028473,1227.3477909061064,3644.787088304463
aiare 1,hgb_max_iter=200_learning_rate=0.05_max_depth=4_min_samples_leaf=20,1322.9577433028473,1227.3477909061064,3644.787088304463
aiare 1,hgb_max_iter=200_learning_rate=0.05_max_depth=6_min_samples_leaf=20,1322.9577433028473,1227.3477909061064,3644.787088304463
aiare 1,hgb_max_iter=100_learning_rate=0.1_max_depth=3_min_samples_leaf=20,1324.0188430814846,1227.1198985819926,3643.9000438434527
aiare 1,hgb_max_iter=100_learning_rate=0.1_max_depth=4_min_samples_leaf=20,1324.0188430814846,1227.1198985819926,3643.9000438434527
aiare 1,hgb_max_iter=100_learning_rate=0.1_max_depth=6_min_samples_leaf=20,1324.0188430814846,1227.1198985819926,3643.9000438434527
aiare 1,hgb_max_iter=400_learning_rate=0.2_max_depth=3_min_samples_leaf=20,1329.541222168057,1232.582468753619,3644.8918615315306
aiare 1,hgb_max_iter=400_learning_rate=0.2_max_depth=4_min_samples_leaf=20,1329.541222168057,1232.582468753619,3644.8918615315306
aiare 1,hgb_max_iter=400_learning_rate=0.2_max_depth=6_min_samples_leaf=20,1329.541222168057,1232.582468753619,3644.8918615315306
aiare 1,hgb_max_iter=400_learning_rate=0.1_max_depth=3_min_samples_leaf=20,1330.9634900390608,1233.3607520740727,3644.662642850501
aiare 1,hgb_max_iter=400_learning_rate=0.1_max_depth=4_min_samples_leaf=20,1330.9634900390608,1233.3607520740727,3644.662642850501
aiare 1,hgb_max_iter=400_learning_rate=0.1_max_depth=6_min_samples_leaf=20,1330.9634900390608,1233.3607520740727,3644.662642850501
aiare 1,hgb_max_iter=200_learning_rate=0.1_max_depth=3_min_samples_leaf=20,1332.0548479906845,1234.0278813604818,3644.537856495385
aiare 1,hgb_max_iter=200_learning_rate=0.1_max_depth=4_min_samples_leaf=20,1332.0548479906845,1234.0278813604818,3644.537856495385
aiare 1,hgb_max_iter=200_learning_rate=0.1_max_depth=6_min_samples_leaf=20,1332.0548479906845,1234.0278813604818,3644.537856495385
aiare 1,hgb_max_iter=400_learning_rate=0.05_max_depth=3_min_samples_leaf=20,1332.578520811348,1235.7683068749336,3645.630401780301
aiare 1,hgb_max_iter=400_learning_rate=0.05_max_depth=4_min_samples_leaf=20,1332.578520811348,1235.7683068749336,3645.630401780301
aiare 1,hgb_max_iter=400_learning_rate=0.05_max_depth=6_min_samples_leaf=20,1332.578520811348,1235.7683068749336,3645.630401780301
aiare 1,hgb_max_iter=200_learning_rate=0.2_max_depth=3_min_samples_leaf=20,1333.531929139682,1236.312461159086,3645.496852543371
aiare 1,hgb_max_iter=200_learning_rate=0.2_max_depth=4_min_samples_leaf=20,1333.531929139682,1236.312461159086,3645.496852543371
aiare 1,hgb_max_iter=200_learning_rate=0.2_max_depth=6_min_samples_leaf=20,1333.531929139682,1236.312461159086,3645.496852543371
aiare 1,hgb_max_iter=100_learning_rate=0.2_max_depth=3_min_samples_leaf=20,1335.6900157635305,1237.3930315571731,3645.063115358754
aiare 1,hgb_max_iter=100_learning_rate=0.2_max_depth=4_min_samples_leaf=20,1335.6900157635305,1237.3930315571731,3645.063115358754
aiare 1,hgb_max_iter=100_learning_rate=0.2_max_depth=6_min_samples_leaf=20,1335.6900157635305,1237.3930315571731,3645.063115358754
aiare 2,lasso_alpha=1.0,6.737376412989268,6.092460816764704,23.719251910766076
aiare 2,elasticnet_alpha=0.01_l1_ratio=0.9,6.993025595810727,6.391137834631164,42.76743900829866
aiare 2,lasso_alpha=0.5,7.286672892547678,6.3963234318466,26.257838499946043
aiare 2,ridge_alpha=0.01,7.916378635613941,6.876681743635662,59.38247219166232
aiare 2,lasso_alpha=0.1,8.466837246463461,7.589546416557376,39.234988072148255
aiare 2,huber_epsilon=1.35_alpha=0.001,8.796033319690507,8.115189569171227,56.3101949037193
aiare 2,lasso_alpha=0.05,8.915733017433743,8.043442000888867,46.238008636878895
aiare 2,huber_epsilon=1.35_alpha=0.0001,8.91825011030602,7.934946123097269,66.24310116539338
aiare 2,huber_epsilon=2.0_alpha=0.001,9.474317740683567,8.395117765387305,79.19886028757465
aiare 2,huber_epsilon=2.0_alpha=0.0001,9.599041141247081,8.6826462845624,80.93039911673041
aiare 2,huber_epsilon=1.35_alpha=0.01,9.646142124937784,9.239915091567402,47.98533452895409
aiare 2,lasso_alpha=0.01,10.187220518642965,8.91906497669122,54.37432444110164
aiare 2,huber_epsilon=2.0_alpha=0.01,10.19539228438714,8.8910568701787,79.5715315663597
aiare 2,huber_epsilon=1.5_alpha=0.001,10.25720209178093,9.371676029380806,79.95047699071104
aiare 2,huber_epsilon=1.1_alpha=0.01,10.484926125154127,9.783858911162353,50.74833190209929
aiare 2,huber_epsilon=1.5_alpha=0.0001,10.679429128528412,9.760692459776912,87.15312189285629
aiare 2,extra_trees_n_estimators=300_max_depth=None_min_samples_leaf=5,11.085192009338789,10.572767489711902,57.32502780730665
aiare 2,extra_trees_n_estimators=300_max_depth=10_min_samples_leaf=5,11.085192009338792,10.572767489711907,57.32502780730666
aiare 2,extra_trees_n_estimators=300_max_depth=20_min_samples_leaf=5,11.085192009338792,10.572767489711907,57.32502780730666
aiare 2,extra_trees_n_estimators=300_max_depth=5_min_samples_leaf=5,11.085192009338796,10.572767489711909,57.32502780730666
aiare 2,huber_epsilon=1.1_alpha=0.0001,11.1655866287671,10.4677156160013,56.97602108200588
aiare 2,huber_epsilon=1.1_alpha=0.001,11.48923652940473,10.807337600417204,59.091344854706
aiare 2,huber_epsilon=1.5_alpha=0.01,11.503943431950171,10.79170173839814,77.7581140150486
aiare 2,lasso_alpha=0.001,11.721950542330992,10.89930832124387,73.0188044835133
aiare 2,elasticnet_alpha=0.05_l1_ratio=0.9,12.165054727226655,11.546578269538989,47.90217172399745
aiare 2,extra_trees_n_estimators=200_max_depth=20_min_samples_leaf=5,12.238520118157721,11.637867283950612,58.21043378805148
aiare 2,extra_trees_n_estimators=200_max_depth=10_min_samples_leaf=5,12.238520118157723,11.637867283950612,58.21043378805148
aiare 2,extra_trees_n_estimators=200_max_depth=None_min_samples_leaf=5,12.238520118157728,11.637867283950612,58.210433788051496
aiare 2,extra_trees_n_estimators=200_max_depth=5_min_samples_leaf=5,12.238520118157735,11.637867283950621,58.210433788051496
aiare 2,elasticnet_alpha=0.01_l1_ratio=0.7,12.343565212796877,11.891425575348661,52.965151113161674
aiare 2,hgb_max_iter=100_learning_rate=0.05_max_depth=3_min_samples_leaf=5,12.617565459441451,9.192739653772675,35.566017489224365
aiare 2,hgb_max_iter=400_learning_rate=0.01_max_depth=3_min_samples_leaf=5,12.62857494833554,9.23602304466519,39.548682119460416
aiare 2,hgb_max_iter=400_learning_rate=0.01_max_depth=4_min_samples_leaf=5,12.66451098615643,9.357448903389512,40.0165581293137
aiare 2,hgb_max_iter=400_learning_rate=0.01_max_depth=6_min_samples_leaf=5,12.66451098615643,9.357448903389512,40.0165581293137
aiare 2,hgb_max_iter=100_learning_rate=0.05_max_depth=4_min_samples_leaf=5,12.705977526133148,9.295950175809844,36.04578987139816
aiare 2,hgb_max_iter=100_learning_rate=0.05_max_depth=6_min_samples_leaf=5,12.705977526133148,9.295950175809844,36.04578987139816
aiare 2,hgb_max_iter=200_learning_rate=0.05_max_depth=3_min_samples_leaf=5,13.015110975779479,11.072539059219983,32.007992413423175
aiare 2,hgb_max_iter=200_learning_rate=0.05_max_depth=6_min_samples_leaf=5,13.022681540152904,11.003530809690522,32.04780807365378
aiare 2,hgb_max_iter=200_learning_rate=0.05_max_depth=4_min_samples_leaf=5,13.049100859644042,11.023333589365413,32.05053817779462
aiare 2,hgb_max_iter=100_learning_rate=0.1_max_depth=3_min_samples_leaf=5,13.07675508165053,11.108495836266968,34.791588431034185
aiare 2,hgb_max_iter=100_learning_rate=0.1_max_depth=6_min_samples_leaf=5,13.131618452410168,11.087060477116973,33.446749122222975
aiare 2,extra_trees_n_estimators=100_max_depth=5_min_samples_leaf=5,13.15957671643355,12.548484126984093,62.472800797027396
aiare 2,extra_trees_n_estimators=100_max_depth=None_min_samples_leaf=5,13.159576716433554,12.548484126984093,62.47280079702741
aiare 2,extra_trees_n_estimators=100_max_depth=10_min_samples_leaf=5,13.159576716433554,12.548484126984095,62.472800797027396
aiare 2,extra_trees_n_estimators=100_max_depth=20_min_samples_leaf=5,13.159576716433557,12.548484126984098,62.47280079702741
aiare 2,hgb_max_iter=100_learning_rate=0.1_max_depth=4_min_samples_leaf=5,13.228829994876238,11.169730188122221,33.50983307161099
aiare 2,hgb_max_iter=200_learning_rate=0.01_max_depth=4_min_samples_leaf=5,13.560691288971475,12.332542466245634,112.54862337371033
aiare 2,hgb_max_iter=200_learning_rate=0.01_max_depth=6_min_samples_leaf=5,13.560691288971475,12.332542466245634,112.54862337371033
aiare 2,hgb_max_iter=200_learning_rate=0.01_max_depth=3_min_samples_leaf=5,13.612008387011421,12.362303875090527,112.68391346072069
aiare 2,extra_trees_n_estimators=300_max_depth=10_min_samples_leaf=3,13.668012791843717,12.660043209876536,59.786761272515015
aiare 2,extra_trees_n_estimators=300_max_depth=20_min_samples_leaf=3,13.668012791843717,12.660043209876536,59.786761272515015
aiare 2,extra_trees_n_estimators=300_max_depth=None_min_samples_leaf=3,13.668012791843722,12.66004320987654,59.786761272515015
aiare 2,extra_trees_n_estimators=300_max_depth=5_min_samples_leaf=3,13.715086672177918,12.72561728395061,59.82675327068603
aiare 2,extra_trees_n_estimators=200_max_depth=None_min_samples_leaf=3,14.029197174866383,13.353657407407423,61.41843818791364
aiare 2,extra_trees_n_estimators=200_max_depth=20_min_samples_leaf=3,14.02919717486639,13.35365740740743,61.418438187913644
aiare 2,extra_trees_n_estimators=200_max_depth=10_min_samples_leaf=3,14.029197174866397,13.353657407407434,61.41843818791364
aiare 2,extra_trees_n_estimators=200_max_depth=5_min_samples_leaf=3,14.037208475261664,13.360777777777793,61.42259872077412
aiare 2,hgb_max_iter=100_learning_rate=0.2_max_depth=3_min_samples_leaf=5,14.177556777599756,12.741127251877602,34.471145928222036
aiare 2,hgb_max_iter=400_learning_rate=0.05_max_depth=3_min_samples_leaf=5,14.370945306862223,12.89120108458034,33.75251491892843
aiare 2,hgb_max_iter=200_learning_rate=0.2_max_depth=3_min_samples_leaf=5,14.394929062480623,13.116926347759426,35.210367301010926
aiare 2,hgb_max_iter=400_learning_rate=0.2_max_depth=3_min_samples_leaf=5,14.425683476021186,13.14385436232586,35.339525993601505
aiare 2,hgb_max_iter=200_learning_rate=0.1_max_depth=3_min_samples_leaf=5,14.430670344146707,13.067251118976271,37.158468284449505
aiare 2,extra_trees_n_estimators=300_max_depth=5_min_samples_leaf=1,14.44788547529342,11.831903439153415,52.6368259209292
